Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Apr 23, 2025 12:00 PM;Apr 23, 2025 1:00 PM;59,717.00;63,939.50;4,222.50;23,655.50
Apr 23, 2025 1:00 PM;Apr 23, 2025 2:00 PM;58,961.00;63,119.75;4,158.75;23,931.50
Apr 23, 2025 2:00 PM;Apr 23, 2025 3:00 PM;57,376.25;61,590.75;4,214.50;24,466.25
Apr 23, 2025 3:00 PM;Apr 23, 2025 4:00 PM;57,005.25;59,732.25;2,727.00;27,390.75
Apr 23, 2025 4:00 PM;Apr 23, 2025 5:00 PM;56,467.25;57,667.00;1,199.75;31,353.50
Apr 23, 2025 5:00 PM;Apr 23, 2025 6:00 PM;57,550.00;57,971.75;421.75;37,386.75
Apr 23, 2025 6:00 PM;Apr 23, 2025 7:00 PM;57,742.00;57,746.50;4.50;43,502.50
Apr 23, 2025 7:00 PM;Apr 23, 2025 8:00 PM;57,743.75;57,746.25;2.50;46,688.75
Apr 23, 2025 8:00 PM;Apr 23, 2025 9:00 PM;56,834.50;56,835.50;1.00;45,173.75
Apr 23, 2025 9:00 PM;Apr 23, 2025 10:00 PM;54,728.00;54,808.75;80.75;41,228.75
Apr 23, 2025 10:00 PM;Apr 23, 2025 11:00 PM;51,343.50;51,636.50;293.00;37,415.75
Apr 23, 2025 11:00 PM;Apr 24, 2025 12:00 AM;47,545.50;47,853.25;307.75;34,125.25
Apr 24, 2025 12:00 AM;Apr 24, 2025 1:00 AM;45,072.75;45,552.75;480.00;32,133.75
Apr 24, 2025 1:00 AM;Apr 24, 2025 2:00 AM;43,335.50;44,647.50;1,312.00;31,154.25
Apr 24, 2025 2:00 AM;Apr 24, 2025 3:00 AM;42,240.50;44,844.25;2,603.75;30,458.75
Apr 24, 2025 3:00 AM;Apr 24, 2025 4:00 AM;42,307.25;44,478.50;2,171.25;30,528.25
Apr 24, 2025 4:00 AM;Apr 24, 2025 5:00 AM;43,431.75;44,567.25;1,135.50;32,101.75
Apr 24, 2025 5:00 AM;Apr 24, 2025 6:00 AM;46,954.50;47,245.50;291.00;35,248.25
Apr 24, 2025 6:00 AM;Apr 24, 2025 7:00 AM;53,708.75;54,090.50;381.75;41,432.25
Apr 24, 2025 7:00 AM;Apr 24, 2025 8:00 AM;58,118.25;58,232.50;114.25;44,360.50
Apr 24, 2025 8:00 AM;Apr 24, 2025 9:00 AM;61,274.00;61,302.25;28.25;45,811.75
Apr 24, 2025 9:00 AM;Apr 24, 2025 10:00 AM;62,420.00;62,448.50;28.50;43,886.00
Apr 24, 2025 10:00 AM;Apr 24, 2025 11:00 AM;63,797.75;63,873.00;75.25;40,990.75
Apr 24, 2025 11:00 AM;Apr 24, 2025 12:00 PM;64,760.00;65,019.00;259.00;38,564.75
Apr 24, 2025 12:00 PM;Apr 24, 2025 1:00 PM;63,676.50;64,725.50;1,049.00;35,794.00
Apr 24, 2025 1:00 PM;Apr 24, 2025 2:00 PM;62,917.50;65,482.00;2,564.50;34,926.25
Apr 24, 2025 2:00 PM;Apr 24, 2025 3:00 PM;62,044.00;65,551.25;3,507.25;35,392.25
Apr 24, 2025 3:00 PM;Apr 24, 2025 4:00 PM;60,285.75;62,102.50;1,816.75;35,582.75
Apr 24, 2025 4:00 PM;Apr 24, 2025 5:00 PM;59,447.00;60,228.25;781.25;37,035.00
Apr 24, 2025 5:00 PM;Apr 24, 2025 6:00 PM;59,885.75;60,088.50;202.75;40,895.50
Apr 24, 2025 6:00 PM;Apr 24, 2025 7:00 PM;60,424.00;60,437.75;13.75;45,671.50
Apr 24, 2025 7:00 PM;Apr 24, 2025 8:00 PM;59,551.50;59,555.25;3.75;48,726.75
Apr 24, 2025 8:00 PM;Apr 24, 2025 9:00 PM;58,357.50;58,398.00;40.50;48,510.50
Apr 24, 2025 9:00 PM;Apr 24, 2025 10:00 PM;56,093.25;56,138.75;45.50;45,762.75
Apr 24, 2025 10:00 PM;Apr 24, 2025 11:00 PM;52,127.25;52,229.75;102.50;42,136.75
Apr 24, 2025 11:00 PM;Apr 25, 2025 12:00 AM;48,172.75;48,401.75;229.00;39,046.25
Apr 25, 2025 12:00 AM;Apr 25, 2025 1:00 AM;45,077.75;45,257.50;179.75;36,702.50
Apr 25, 2025 1:00 AM;Apr 25, 2025 2:00 AM;43,192.00;43,477.50;285.50;35,585.50
Apr 25, 2025 2:00 AM;Apr 25, 2025 3:00 AM;42,410.25;43,213.75;803.50;35,062.25
Apr 25, 2025 3:00 AM;Apr 25, 2025 4:00 AM;42,639.00;44,134.25;1,495.25;35,922.25
Apr 25, 2025 4:00 AM;Apr 25, 2025 5:00 AM;44,034.75;44,832.50;797.75;37,648.75
Apr 25, 2025 5:00 AM;Apr 25, 2025 6:00 AM;47,668.00;47,944.50;276.50;41,612.50
Apr 25, 2025 6:00 AM;Apr 25, 2025 7:00 AM;53,593.25;53,630.75;37.50;47,458.00
Apr 25, 2025 7:00 AM;Apr 25, 2025 8:00 AM;58,302.75;58,327.00;24.25;50,629.00
Apr 25, 2025 8:00 AM;Apr 25, 2025 9:00 AM;61,484.25;61,508.75;24.50;51,214.25
Apr 25, 2025 9:00 AM;Apr 25, 2025 10:00 AM;62,695.50;62,967.25;271.75;48,651.75
Apr 25, 2025 10:00 AM;Apr 25, 2025 11:00 AM;63,669.00;64,006.75;337.75;44,750.50
Apr 25, 2025 11:00 AM;Apr 25, 2025 12:00 PM;63,294.00;64,169.25;875.25;39,959.75
Apr 25, 2025 12:00 PM;Apr 25, 2025 1:00 PM;63,014.50;66,439.75;3,425.25;35,229.00
Apr 25, 2025 1:00 PM;Apr 25, 2025 2:00 PM;59,904.00;64,218.25;4,314.25;29,151.00
Apr 25, 2025 2:00 PM;Apr 25, 2025 3:00 PM;57,215.50;62,485.00;5,269.50;26,411.00
Apr 25, 2025 3:00 PM;Apr 25, 2025 4:00 PM;56,187.50;61,111.50;4,924.00;27,539.00
Apr 25, 2025 4:00 PM;Apr 25, 2025 5:00 PM;55,568.00;59,001.50;3,433.50;30,512.75
Apr 25, 2025 5:00 PM;Apr 25, 2025 6:00 PM;55,973.75;56,585.75;612.00;36,750.75
Apr 25, 2025 6:00 PM;Apr 25, 2025 7:00 PM;56,645.25;56,715.75;70.50;44,342.00
Apr 25, 2025 7:00 PM;Apr 25, 2025 8:00 PM;56,817.25;56,821.50;4.25;49,586.25
Apr 25, 2025 8:00 PM;Apr 25, 2025 9:00 PM;55,448.50;55,451.75;3.25;49,195.25
Apr 25, 2025 9:00 PM;Apr 25, 2025 10:00 PM;53,651.25;53,727.50;76.25;45,750.00
Apr 25, 2025 10:00 PM;Apr 25, 2025 11:00 PM;49,976.75;49,996.75;20.00;41,137.75
Apr 25, 2025 11:00 PM;Apr 26, 2025 12:00 AM;46,372.25;46,567.25;195.00;36,895.75
Apr 26, 2025 12:00 AM;Apr 26, 2025 1:00 AM;43,739.00;44,304.00;565.00;34,412.50
Apr 26, 2025 1:00 AM;Apr 26, 2025 2:00 AM;41,155.75;41,504.50;348.75;32,334.75
Apr 26, 2025 2:00 AM;Apr 26, 2025 3:00 AM;39,784.50;40,041.50;257.00;31,113.75
Apr 26, 2025 3:00 AM;Apr 26, 2025 4:00 AM;39,540.75;39,818.25;277.50;30,687.50
Apr 26, 2025 4:00 AM;Apr 26, 2025 5:00 AM;40,061.50;40,541.25;479.75;30,827.00
Apr 26, 2025 5:00 AM;Apr 26, 2025 6:00 AM;40,580.25;40,771.00;190.75;30,977.50
Apr 26, 2025 6:00 AM;Apr 26, 2025 7:00 AM;41,855.00;41,883.00;28.00;30,990.75
Apr 26, 2025 7:00 AM;Apr 26, 2025 8:00 AM;44,282.50;44,349.25;66.75;29,571.50
Apr 26, 2025 8:00 AM;Apr 26, 2025 9:00 AM;47,557.75;47,745.75;188.00;26,486.25
Apr 26, 2025 9:00 AM;Apr 26, 2025 10:00 AM;49,980.75;52,548.75;2,568.00;19,565.25
Apr 26, 2025 10:00 AM;Apr 26, 2025 11:00 AM;49,973.50;54,598.00;4,624.50;9,897.25
Apr 26, 2025 11:00 AM;Apr 26, 2025 12:00 PM;48,829.00;54,181.75;5,352.75;2,971.25
Apr 26, 2025 12:00 PM;Apr 26, 2025 1:00 PM;47,965.00;53,458.50;5,493.50;-318.75
Apr 26, 2025 1:00 PM;Apr 26, 2025 2:00 PM;46,630.25;52,417.50;5,787.25;-806.00
Apr 26, 2025 2:00 PM;Apr 26, 2025 3:00 PM;45,111.50;51,096.25;5,984.75;-1,027.50
Apr 26, 2025 3:00 PM;Apr 26, 2025 4:00 PM;44,450.75;49,971.00;5,520.25;2,066.75
Apr 26, 2025 4:00 PM;Apr 26, 2025 5:00 PM;44,241.00;49,171.50;4,930.50;6,364.50
Apr 26, 2025 5:00 PM;Apr 26, 2025 6:00 PM;45,109.00;47,642.75;2,533.75;13,883.25
Apr 26, 2025 6:00 PM;Apr 26, 2025 7:00 PM;46,921.25;47,104.75;183.50;24,359.25
Apr 26, 2025 7:00 PM;Apr 26, 2025 8:00 PM;47,749.50;47,756.50;7.00;32,472.25
Apr 26, 2025 8:00 PM;Apr 26, 2025 9:00 PM;47,284.25;47,290.00;5.75;32,530.25
Apr 26, 2025 9:00 PM;Apr 26, 2025 10:00 PM;46,686.50;46,693.75;7.25;27,701.00
Apr 26, 2025 10:00 PM;Apr 26, 2025 11:00 PM;44,440.25;44,449.25;9.00;22,439.75
Apr 26, 2025 11:00 PM;Apr 27, 2025 12:00 AM;41,545.50;41,552.25;6.75;18,043.25
Apr 27, 2025 12:00 AM;Apr 27, 2025 1:00 AM;38,893.50;38,916.25;22.75;14,864.00
Apr 27, 2025 1:00 AM;Apr 27, 2025 2:00 AM;37,307.25;37,841.25;534.00;13,511.00
Apr 27, 2025 2:00 AM;Apr 27, 2025 3:00 AM;36,097.50;36,541.50;444.00;13,296.25
Apr 27, 2025 3:00 AM;Apr 27, 2025 4:00 AM;35,969.00;36,328.00;359.00;14,102.00
Apr 27, 2025 4:00 AM;Apr 27, 2025 5:00 AM;36,478.75;36,821.75;343.00;15,861.75
Apr 27, 2025 5:00 AM;Apr 27, 2025 6:00 AM;36,748.00;36,947.50;199.50;17,674.00
Apr 27, 2025 6:00 AM;Apr 27, 2025 7:00 AM;36,782.50;36,881.75;99.25;18,073.00
Apr 27, 2025 7:00 AM;Apr 27, 2025 8:00 AM;39,049.75;39,433.00;383.25;17,632.75
Apr 27, 2025 8:00 AM;Apr 27, 2025 9:00 AM;42,131.75;44,430.25;2,298.50;15,062.00
Apr 27, 2025 9:00 AM;Apr 27, 2025 10:00 AM;44,528.25;47,933.25;3,405.00;9,108.00
Apr 27, 2025 10:00 AM;Apr 27, 2025 11:00 AM;45,083.50;49,405.00;4,321.50;3,068.50
Apr 27, 2025 11:00 AM;Apr 27, 2025 12:00 PM;44,939.50;50,188.50;5,249.00;-273.25
Apr 27, 2025 12:00 PM;Apr 27, 2025 1:00 PM;43,805.75;49,377.50;5,571.75;-1,207.25
Apr 27, 2025 1:00 PM;Apr 27, 2025 2:00 PM;42,176.75;47,719.25;5,542.50;-1,830.25
Apr 27, 2025 2:00 PM;Apr 27, 2025 3:00 PM;40,610.75;46,106.00;5,495.25;-1,200.00
Apr 27, 2025 3:00 PM;Apr 27, 2025 4:00 PM;40,028.00;45,246.75;5,218.75;1,498.50
Apr 27, 2025 4:00 PM;Apr 27, 2025 5:00 PM;40,207.00;45,030.75;4,823.75;5,385.25
Apr 27, 2025 5:00 PM;Apr 27, 2025 6:00 PM;42,425.75;46,617.50;4,191.75;15,253.75
Apr 27, 2025 6:00 PM;Apr 27, 2025 7:00 PM;44,921.25;45,708.50;787.25;28,998.25
Apr 27, 2025 7:00 PM;Apr 27, 2025 8:00 PM;46,762.75;46,765.75;3.00;40,009.00
Apr 27, 2025 8:00 PM;Apr 27, 2025 9:00 PM;47,178.25;47,179.25;1.00;43,104.25
Apr 27, 2025 9:00 PM;Apr 27, 2025 10:00 PM;46,903.50;46,905.75;2.25;41,815.50
Apr 27, 2025 10:00 PM;Apr 27, 2025 11:00 PM;45,514.75;45,524.25;9.50;39,580.00
Apr 27, 2025 11:00 PM;Apr 28, 2025 12:00 AM;42,843.75;42,867.25;23.50;36,926.75
Apr 28, 2025 12:00 AM;Apr 28, 2025 1:00 AM;40,888.00;41,142.00;254.00;35,560.50
Apr 28, 2025 1:00 AM;Apr 28, 2025 2:00 AM;39,568.50;40,220.25;651.75;35,376.75
Apr 28, 2025 2:00 AM;Apr 28, 2025 3:00 AM;38,845.00;39,993.00;1,148.00;35,874.00
Apr 28, 2025 3:00 AM;Apr 28, 2025 4:00 AM;39,184.50;39,814.50;630.00;36,854.25
Apr 28, 2025 4:00 AM;Apr 28, 2025 5:00 AM;40,921.75;41,198.75;277.00;38,890.25
Apr 28, 2025 5:00 AM;Apr 28, 2025 6:00 AM;45,021.50;45,042.00;20.50;43,164.25
Apr 28, 2025 6:00 AM;Apr 28, 2025 7:00 AM;52,285.75;52,324.50;38.75;49,194.50
Apr 28, 2025 7:00 AM;Apr 28, 2025 8:00 AM;57,261.75;57,273.00;11.25;47,362.50
Apr 28, 2025 8:00 AM;Apr 28, 2025 9:00 AM;60,214.50;60,713.50;499.00;38,764.00
Apr 28, 2025 9:00 AM;Apr 28, 2025 10:00 AM;58,333.00;60,552.25;2,219.25;25,744.25
Apr 28, 2025 10:00 AM;Apr 28, 2025 11:00 AM;57,781.50;61,994.25;4,212.75;15,873.00
Apr 28, 2025 11:00 AM;Apr 28, 2025 12:00 PM;56,195.50;60,652.00;4,456.50;8,847.50
Apr 28, 2025 12:00 PM;Apr 28, 2025 1:00 PM;55,321.25;59,758.00;4,436.75;5,840.75
Apr 28, 2025 1:00 PM;Apr 28, 2025 2:00 PM;54,609.25;59,456.00;4,846.75;5,470.25
Apr 28, 2025 2:00 PM;Apr 28, 2025 3:00 PM;53,225.50;59,465.50;6,240.00;6,194.25
Apr 28, 2025 3:00 PM;Apr 28, 2025 4:00 PM;52,550.00;58,458.25;5,908.25;8,266.75
Apr 28, 2025 4:00 PM;Apr 28, 2025 5:00 PM;52,583.75;57,775.50;5,191.75;14,114.75
Apr 28, 2025 5:00 PM;Apr 28, 2025 6:00 PM;53,400.75;54,641.25;1,240.50;25,298.25
Apr 28, 2025 6:00 PM;Apr 28, 2025 7:00 PM;55,667.50;55,800.25;132.75;39,871.75
Apr 28, 2025 7:00 PM;Apr 28, 2025 8:00 PM;57,295.75;57,298.75;3.00;50,066.50
Apr 28, 2025 8:00 PM;Apr 28, 2025 9:00 PM;56,465.50;56,470.75;5.25;51,966.00
Apr 28, 2025 9:00 PM;Apr 28, 2025 10:00 PM;54,560.50;54,570.00;9.50;49,323.00
Apr 28, 2025 10:00 PM;Apr 28, 2025 11:00 PM;51,451.25;51,458.25;7.00;45,717.25
Apr 28, 2025 11:00 PM;Apr 29, 2025 12:00 AM;48,027.75;48,195.00;167.25;42,002.75
Apr 29, 2025 12:00 AM;Apr 29, 2025 1:00 AM;45,296.00;45,595.75;299.75;39,417.75
Apr 29, 2025 1:00 AM;Apr 29, 2025 2:00 AM;43,708.50;43,968.75;260.25;37,922.25
Apr 29, 2025 2:00 AM;Apr 29, 2025 3:00 AM;42,284.75;43,037.50;752.75;36,826.00
Apr 29, 2025 3:00 AM;Apr 29, 2025 4:00 AM;42,122.75;42,470.25;347.50;36,653.50
Apr 29, 2025 4:00 AM;Apr 29, 2025 5:00 AM;43,808.25;44,028.50;220.25;38,148.25
Apr 29, 2025 5:00 AM;Apr 29, 2025 6:00 AM;48,409.75;48,550.00;140.25;42,395.75
Apr 29, 2025 6:00 AM;Apr 29, 2025 7:00 AM;55,274.25;55,285.00;10.75;47,408.25
Apr 29, 2025 7:00 AM;Apr 29, 2025 8:00 AM;60,108.75;60,242.75;134.00;45,739.25
Apr 29, 2025 8:00 AM;Apr 29, 2025 9:00 AM;62,075.50;62,596.75;521.25;38,071.00
Apr 29, 2025 9:00 AM;Apr 29, 2025 10:00 AM;60,529.00;62,659.75;2,130.75;26,980.00
Apr 29, 2025 10:00 AM;Apr 29, 2025 11:00 AM;57,828.00;61,716.50;3,888.50;16,786.25
Apr 29, 2025 11:00 AM;Apr 29, 2025 12:00 PM;56,982.75;60,966.50;3,983.75;10,583.50
Apr 29, 2025 12:00 PM;Apr 29, 2025 1:00 PM;56,053.00;59,512.25;3,459.25;7,458.75
Apr 29, 2025 1:00 PM;Apr 29, 2025 2:00 PM;55,375.50;59,130.75;3,755.25;6,592.25
Apr 29, 2025 2:00 PM;Apr 29, 2025 3:00 PM;53,921.25;58,217.75;4,296.50;5,843.50
Apr 29, 2025 3:00 PM;Apr 29, 2025 4:00 PM;53,131.75;57,534.50;4,402.75;8,079.00
Apr 29, 2025 4:00 PM;Apr 29, 2025 5:00 PM;52,166.50;57,171.75;5,005.25;13,981.25
Apr 29, 2025 5:00 PM;Apr 29, 2025 6:00 PM;54,225.25;57,326.75;3,101.50;25,200.25
Apr 29, 2025 6:00 PM;Apr 29, 2025 7:00 PM;55,889.00;56,435.75;546.75;38,911.75
Apr 29, 2025 7:00 PM;Apr 29, 2025 8:00 PM;57,049.25;57,053.50;4.25;49,032.50
Apr 29, 2025 8:00 PM;Apr 29, 2025 9:00 PM;55,852.25;55,853.50;1.25;50,742.00
Apr 29, 2025 9:00 PM;Apr 29, 2025 10:00 PM;54,247.00;54,248.25;1.25;48,258.25
Apr 29, 2025 10:00 PM;Apr 29, 2025 11:00 PM;50,327.00;50,370.00;43.00;43,406.25
Apr 29, 2025 11:00 PM;Apr 30, 2025 12:00 AM;46,830.75;47,106.00;275.25;39,643.25
Apr 30, 2025 12:00 AM;Apr 30, 2025 1:00 AM;43,441.00;43,817.25;376.25;36,778.50
Apr 30, 2025 1:00 AM;Apr 30, 2025 2:00 AM;41,668.00;42,245.00;577.00;36,081.00
Apr 30, 2025 2:00 AM;Apr 30, 2025 3:00 AM;40,488.50;40,778.00;289.50;35,882.25
Apr 30, 2025 3:00 AM;Apr 30, 2025 4:00 AM;40,892.50;41,102.25;209.75;36,880.50
Apr 30, 2025 4:00 AM;Apr 30, 2025 5:00 AM;42,444.00;42,578.75;134.75;38,959.00
Apr 30, 2025 5:00 AM;Apr 30, 2025 6:00 AM;46,392.50;46,515.25;122.75;43,355.50
Apr 30, 2025 6:00 AM;Apr 30, 2025 7:00 AM;53,066.00;53,071.50;5.50;48,467.00
Apr 30, 2025 7:00 AM;Apr 30, 2025 8:00 AM;57,673.50;57,686.25;12.75;46,584.25
Apr 30, 2025 8:00 AM;Apr 30, 2025 9:00 AM;59,756.25;60,019.50;263.25;38,203.25
Apr 30, 2025 9:00 AM;Apr 30, 2025 10:00 AM;58,984.25;60,148.00;1,163.75;27,302.00
Apr 30, 2025 10:00 AM;Apr 30, 2025 11:00 AM;57,672.25;60,273.00;2,600.75;17,946.50
Apr 30, 2025 11:00 AM;Apr 30, 2025 12:00 PM;56,354.50;61,408.25;5,053.75;10,450.75
Apr 30, 2025 12:00 PM;Apr 30, 2025 1:00 PM;55,226.50;59,578.75;4,352.25;6,727.25
Apr 30, 2025 1:00 PM;Apr 30, 2025 2:00 PM;54,862.50;59,371.50;4,509.00;5,785.50
Apr 30, 2025 2:00 PM;Apr 30, 2025 3:00 PM;53,875.25;59,390.75;5,515.50;6,880.25
Apr 30, 2025 3:00 PM;Apr 30, 2025 4:00 PM;52,848.50;58,435.25;5,586.75;9,267.25
Apr 30, 2025 4:00 PM;Apr 30, 2025 5:00 PM;52,682.00;57,766.25;5,084.25;15,105.75
Apr 30, 2025 5:00 PM;Apr 30, 2025 6:00 PM;53,221.00;55,471.75;2,250.75;25,563.50
Apr 30, 2025 6:00 PM;Apr 30, 2025 7:00 PM;54,331.00;54,707.75;376.75;39,124.00
Apr 30, 2025 7:00 PM;Apr 30, 2025 8:00 PM;55,391.00;55,395.75;4.75;49,287.00
Apr 30, 2025 8:00 PM;Apr 30, 2025 9:00 PM;54,202.00;54,206.00;4.00;51,157.25
Apr 30, 2025 9:00 PM;Apr 30, 2025 10:00 PM;52,415.75;52,516.75;101.00;48,633.50
Apr 30, 2025 10:00 PM;Apr 30, 2025 11:00 PM;48,793.25;48,863.75;70.50;43,946.25
Apr 30, 2025 11:00 PM;May 1, 2025 12:00 AM;44,636.75;44,697.00;60.25;39,450.00
