Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Jun 5, 2025 9:00 PM;Jun 5, 2025 10:00 PM;3,996.50;2,443.75;2,927.75;14,987.75;61.75;92.00;-;6,155.00;2,216.00;4,352.75;4,663.50;1,806.50
Jun 5, 2025 10:00 PM;Jun 5, 2025 11:00 PM;3,987.25;2,327.25;3,303.25;16,907.25;0.50;92.00;-;5,899.25;2,031.00;4,254.00;3,326.75;1,663.25
Jun 5, 2025 11:00 PM;Jun 6, 2025 12:00 AM;3,968.25;2,292.50;3,868.50;19,119.00;0.00;92.00;-;4,873.75;1,282.00;4,199.75;2,125.50;1,656.75
Jun 6, 2025 12:00 AM;Jun 6, 2025 1:00 AM;3,957.25;2,276.25;3,435.50;20,747.75;0.00;92.00;-;3,792.75;763.50;2,683.75;1,459.25;1,691.50
Jun 6, 2025 1:00 AM;Jun 6, 2025 2:00 AM;3,969.75;2,299.25;3,766.75;22,969.00;0.00;92.00;-;2,801.00;697.75;2,189.50;834.75;1,665.00
Jun 6, 2025 2:00 AM;Jun 6, 2025 3:00 AM;3,983.00;2,308.50;4,560.25;25,305.75;0.00;92.00;-;2,550.25;698.75;1,895.50;141.75;1,674.25
Jun 6, 2025 3:00 AM;Jun 6, 2025 4:00 AM;3,987.50;2,287.00;5,208.75;27,102.50;0.00;92.00;-;2,549.00;700.25;1,841.00;98.25;1,674.50
Jun 6, 2025 4:00 AM;Jun 6, 2025 5:00 AM;3,971.25;2,311.25;5,145.50;29,373.00;2.50;92.00;-;2,555.25;715.75;1,888.00;206.25;1,680.50
Jun 6, 2025 5:00 AM;Jun 6, 2025 6:00 AM;3,941.00;2,304.25;5,248.00;31,889.00;223.75;92.00;-;2,713.75;742.75;1,977.50;162.00;1,666.75
Jun 6, 2025 6:00 AM;Jun 6, 2025 7:00 AM;3,933.25;2,295.75;5,989.75;34,334.50;1,948.50;92.00;-;2,777.50;800.25;2,194.75;802.75;1,656.25
Jun 6, 2025 7:00 AM;Jun 6, 2025 8:00 AM;3,917.50;2,285.50;6,023.75;34,517.75;5,895.75;92.00;-;3,113.50;813.25;2,483.25;1,650.50;1,664.50
Jun 6, 2025 8:00 AM;Jun 6, 2025 9:00 AM;3,919.00;2,251.25;5,887.25;34,495.25;12,435.25;87.25;-;3,089.75;840.50;2,107.00;739.25;1,646.00
Jun 6, 2025 9:00 AM;Jun 6, 2025 10:00 AM;3,880.50;2,241.25;5,534.50;34,174.00;20,203.75;87.00;-;2,926.75;819.25;1,961.25;91.00;1,631.25
Jun 6, 2025 10:00 AM;Jun 6, 2025 11:00 AM;3,814.75;2,218.75;3,372.00;31,173.25;24,858.00;92.00;-;2,673.75;819.75;1,920.50;202.75;1,602.50
Jun 6, 2025 11:00 AM;Jun 6, 2025 12:00 PM;3,802.75;2,197.25;2,444.50;30,774.25;27,773.25;92.00;-;2,814.25;800.00;2,036.00;112.75;1,566.75
Jun 6, 2025 12:00 PM;Jun 6, 2025 1:00 PM;3,823.75;2,158.00;2,602.50;29,466.75;29,376.75;92.00;-;2,617.50;772.75;2,062.75;0.50;1,562.00
Jun 6, 2025 1:00 PM;Jun 6, 2025 2:00 PM;3,836.25;2,113.50;1,603.25;28,563.25;29,428.50;92.00;-;2,180.75;807.50;2,070.25;0.00;1,615.00
Jun 6, 2025 2:00 PM;Jun 6, 2025 3:00 PM;3,839.00;2,070.75;1,940.00;27,625.25;28,684.25;92.00;-;1,948.75;786.50;1,835.75;96.00;1,651.25
Jun 6, 2025 3:00 PM;Jun 6, 2025 4:00 PM;3,853.25;2,109.75;2,323.00;26,546.25;26,090.25;92.00;-;2,003.75;779.50;1,664.75;178.00;1,648.75
Jun 6, 2025 4:00 PM;Jun 6, 2025 5:00 PM;3,848.00;2,166.75;2,373.75;25,378.75;23,562.00;92.00;-;2,481.25;807.75;1,811.50;107.75;1,668.25
Jun 6, 2025 5:00 PM;Jun 6, 2025 6:00 PM;3,812.25;2,302.75;4,404.00;24,982.50;18,626.50;92.00;-;2,729.50;821.50;2,142.00;298.00;1,666.50
Jun 6, 2025 6:00 PM;Jun 6, 2025 7:00 PM;3,837.25;2,564.50;4,900.25;21,670.50;11,282.00;92.00;-;3,812.50;836.75;3,245.50;1,641.00;1,659.00
Jun 6, 2025 7:00 PM;Jun 6, 2025 8:00 PM;3,880.00;2,675.00;4,459.75;16,513.50;5,431.50;92.00;-;4,885.25;1,009.50;4,144.50;3,635.50;1,681.75
Jun 6, 2025 8:00 PM;Jun 6, 2025 9:00 PM;3,914.00;2,663.50;4,183.75;14,123.50;1,754.00;92.00;-;4,807.25;1,362.50;5,102.75;4,924.25;1,733.75
Jun 6, 2025 9:00 PM;Jun 6, 2025 10:00 PM;3,935.75;2,574.00;3,161.25;14,027.50;98.50;92.00;-;4,997.75;1,377.25;4,735.75;5,229.25;1,710.00
Jun 6, 2025 10:00 PM;Jun 6, 2025 11:00 PM;3,944.00;2,499.75;2,596.75;13,372.50;0.25;92.00;-;4,823.75;1,381.50;4,765.00;5,554.50;1,753.75
Jun 6, 2025 11:00 PM;Jun 7, 2025 12:00 AM;3,941.50;2,395.75;2,073.25;13,856.25;0.00;92.00;-;4,833.50;1,297.75;4,007.25;5,065.00;1,728.50
Jun 7, 2025 12:00 AM;Jun 7, 2025 1:00 AM;3,926.50;2,317.75;1,709.50;13,991.00;0.00;92.00;-;4,956.50;1,034.75;3,338.50;3,452.50;1,835.00
Jun 7, 2025 1:00 AM;Jun 7, 2025 2:00 AM;3,928.00;2,288.75;1,761.75;13,559.00;0.00;92.00;-;5,245.50;925.00;3,126.75;1,995.50;1,808.25
Jun 7, 2025 2:00 AM;Jun 7, 2025 3:00 AM;3,935.50;2,396.50;1,408.00;12,509.00;0.00;92.00;-;5,339.25;781.75;3,090.75;1,846.25;1,822.50
Jun 7, 2025 3:00 AM;Jun 7, 2025 4:00 AM;3,920.00;2,505.00;1,425.25;11,700.50;0.00;92.00;-;5,330.25;768.50;3,015.50;1,488.50;1,820.00
Jun 7, 2025 4:00 AM;Jun 7, 2025 5:00 AM;3,919.25;2,335.25;1,107.75;10,961.50;5.75;92.00;-;5,355.25;893.50;3,065.50;567.00;1,807.25
Jun 7, 2025 5:00 AM;Jun 7, 2025 6:00 AM;3,893.50;2,295.50;782.25;10,843.00;492.00;92.00;-;5,378.00;879.75;3,052.50;362.75;1,811.00
Jun 7, 2025 6:00 AM;Jun 7, 2025 7:00 AM;3,905.25;2,230.75;609.75;10,495.75;2,865.50;92.00;-;5,111.25;877.75;3,062.50;295.50;1,762.25
Jun 7, 2025 7:00 AM;Jun 7, 2025 8:00 AM;3,896.50;2,323.00;397.25;8,883.75;6,582.25;92.00;-;4,966.00;874.50;2,927.50;326.00;1,731.50
Jun 7, 2025 8:00 AM;Jun 7, 2025 9:00 AM;3,875.25;2,348.25;448.75;8,593.50;11,133.25;92.00;-;4,793.75;548.25;2,299.75;412.25;1,636.00
Jun 7, 2025 9:00 AM;Jun 7, 2025 10:00 AM;3,854.25;2,377.25;630.50;10,492.00;15,526.50;92.00;-;3,586.75;347.50;1,896.00;65.50;1,644.75
Jun 7, 2025 10:00 AM;Jun 7, 2025 11:00 AM;3,843.00;2,324.75;520.00;13,265.75;19,257.50;92.00;-;2,851.75;354.50;1,717.00;195.00;1,598.50
Jun 7, 2025 11:00 AM;Jun 7, 2025 12:00 PM;3,858.50;2,280.50;778.75;15,565.75;22,216.75;92.00;-;2,504.50;335.25;1,673.75;283.50;1,582.50
Jun 7, 2025 12:00 PM;Jun 7, 2025 1:00 PM;3,890.50;2,283.00;1,100.50;15,759.50;24,127.50;92.00;-;2,471.25;318.75;1,623.50;2.75;1,531.75
Jun 7, 2025 1:00 PM;Jun 7, 2025 2:00 PM;3,889.25;2,272.00;641.75;16,994.75;23,251.50;92.00;-;2,486.00;332.50;1,610.50;55.00;1,524.00
Jun 7, 2025 2:00 PM;Jun 7, 2025 3:00 PM;3,866.50;2,328.00;510.25;17,805.50;22,678.00;92.00;-;2,471.00;342.25;1,613.50;235.50;1,548.00
Jun 7, 2025 3:00 PM;Jun 7, 2025 4:00 PM;3,855.25;2,313.50;706.75;18,413.25;20,022.25;92.00;-;2,465.50;337.00;1,643.00;111.50;1,574.25
Jun 7, 2025 4:00 PM;Jun 7, 2025 5:00 PM;3,835.25;2,336.00;747.50;17,837.25;16,624.50;92.00;-;2,501.00;342.00;1,641.00;137.00;1,655.75
Jun 7, 2025 5:00 PM;Jun 7, 2025 6:00 PM;3,811.25;2,421.50;628.00;16,237.00;13,967.50;92.00;-;3,558.25;322.00;1,827.75;135.00;1,711.75
Jun 7, 2025 6:00 PM;Jun 7, 2025 7:00 PM;3,866.75;2,463.00;677.00;14,685.00;9,580.50;92.00;-;4,768.00;349.00;2,457.25;1,052.50;1,694.00
Jun 7, 2025 7:00 PM;Jun 7, 2025 8:00 PM;3,905.50;2,567.25;708.00;13,327.75;5,164.00;92.00;-;5,069.50;418.50;2,980.50;4,087.50;1,672.25
Jun 7, 2025 8:00 PM;Jun 7, 2025 9:00 PM;3,928.75;2,448.25;744.50;12,645.00;1,655.75;92.00;-;5,113.25;431.50;3,327.00;4,241.50;1,664.75
Jun 7, 2025 9:00 PM;Jun 7, 2025 10:00 PM;3,958.25;2,581.75;606.00;12,527.50;82.50;92.00;-;5,118.75;405.25;3,521.00;5,047.25;1,679.50
Jun 7, 2025 10:00 PM;Jun 7, 2025 11:00 PM;3,956.50;2,717.25;438.50;13,219.75;0.50;92.00;-;5,095.75;357.00;4,008.25;5,659.75;1,775.50
Jun 7, 2025 11:00 PM;Jun 8, 2025 12:00 AM;3,932.50;2,504.25;628.75;15,276.75;0.00;92.00;-;5,020.50;318.00;3,055.25;4,184.50;1,722.50
Jun 8, 2025 12:00 AM;Jun 8, 2025 1:00 AM;3,915.50;2,457.75;824.25;15,904.50;0.00;92.00;-;4,459.75;311.00;2,868.75;3,415.00;1,787.25
Jun 8, 2025 1:00 AM;Jun 8, 2025 2:00 AM;3,905.50;2,376.75;904.00;16,856.00;0.00;92.00;-;4,000.00;311.50;2,800.75;1,428.00;1,750.75
Jun 8, 2025 2:00 AM;Jun 8, 2025 3:00 AM;3,916.75;2,386.50;602.00;18,115.00;0.00;92.00;-;3,059.75;303.00;2,620.50;463.75;1,752.75
Jun 8, 2025 3:00 AM;Jun 8, 2025 4:00 AM;3,914.25;2,297.25;359.75;18,915.00;0.00;92.00;-;2,622.50;293.25;2,374.75;84.50;1,747.25
Jun 8, 2025 4:00 AM;Jun 8, 2025 5:00 AM;3,908.50;2,286.50;281.25;19,759.50;6.00;92.00;-;2,549.75;291.75;2,228.75;188.50;1,766.50
Jun 8, 2025 5:00 AM;Jun 8, 2025 6:00 AM;3,892.50;2,337.50;467.75;20,586.75;369.00;92.00;-;2,511.25;294.00;2,210.50;172.75;1,770.50
Jun 8, 2025 6:00 AM;Jun 8, 2025 7:00 AM;3,906.00;2,204.25;557.50;22,060.50;2,216.25;92.00;-;2,482.75;291.50;2,179.75;205.50;1,771.25
Jun 8, 2025 7:00 AM;Jun 8, 2025 8:00 AM;3,893.00;2,169.25;824.00;23,483.75;5,498.75;92.00;-;2,486.50;298.75;2,163.25;311.25;1,755.00
Jun 8, 2025 8:00 AM;Jun 8, 2025 9:00 AM;3,855.00;2,179.25;906.50;24,366.75;9,900.50;92.00;-;2,439.50;297.25;2,140.50;272.00;1,716.50
Jun 8, 2025 9:00 AM;Jun 8, 2025 10:00 AM;3,829.00;2,185.50;433.00;22,963.75;14,234.75;92.00;-;2,435.50;318.00;1,696.00;521.50;1,636.00
Jun 8, 2025 10:00 AM;Jun 8, 2025 11:00 AM;3,842.00;2,116.00;251.00;23,808.50;18,209.75;92.00;-;2,430.50;327.00;1,657.25;430.25;1,612.75
Jun 8, 2025 11:00 AM;Jun 8, 2025 12:00 PM;3,861.00;2,086.50;143.25;23,071.25;22,171.50;92.00;-;2,424.25;327.75;1,684.00;290.50;1,598.50
Jun 8, 2025 12:00 PM;Jun 8, 2025 1:00 PM;3,878.50;2,033.50;90.25;21,354.75;25,414.75;92.00;-;2,419.25;314.00;1,675.25;77.75;1,562.25
Jun 8, 2025 1:00 PM;Jun 8, 2025 2:00 PM;3,869.75;1,666.00;95.00;17,094.75;26,475.75;92.00;-;2,415.75;287.25;1,665.75;112.00;1,441.25
Jun 8, 2025 2:00 PM;Jun 8, 2025 3:00 PM;3,848.75;1,594.00;61.25;15,670.25;25,488.25;92.00;-;2,405.00;272.00;1,604.25;75.50;1,417.25
Jun 8, 2025 3:00 PM;Jun 8, 2025 4:00 PM;3,804.50;1,572.00;243.25;16,579.25;23,919.50;92.00;-;2,383.25;273.75;1,594.50;44.75;1,417.75
Jun 8, 2025 4:00 PM;Jun 8, 2025 5:00 PM;3,793.25;1,552.00;677.50;19,814.75;20,009.50;92.00;-;2,396.50;292.50;1,625.50;137.00;1,413.50
Jun 8, 2025 5:00 PM;Jun 8, 2025 6:00 PM;3,795.25;1,975.00;897.25;26,658.00;15,882.75;92.00;-;2,417.50;296.50;1,769.25;115.25;1,550.00
Jun 8, 2025 6:00 PM;Jun 8, 2025 7:00 PM;3,855.50;2,131.25;1,481.25;28,373.00;10,590.75;92.00;-;2,449.25;310.25;2,139.25;364.00;1,654.25
Jun 8, 2025 7:00 PM;Jun 8, 2025 8:00 PM;3,914.50;2,279.50;5,091.00;29,766.00;5,642.50;92.00;-;2,471.00;329.75;2,278.25;281.50;1,666.00
Jun 8, 2025 8:00 PM;Jun 8, 2025 9:00 PM;3,934.75;2,260.75;5,798.50;27,812.25;1,822.75;92.00;-;2,526.50;334.50;2,398.50;2,147.25;1,694.25
Jun 8, 2025 9:00 PM;Jun 8, 2025 10:00 PM;3,955.50;2,272.25;5,296.25;26,406.75;108.50;92.00;-;2,531.25;328.50;2,447.25;4,049.50;1,702.75
Jun 8, 2025 10:00 PM;Jun 8, 2025 11:00 PM;3,975.00;2,268.00;5,030.25;25,390.00;0.50;92.00;-;2,539.00;320.75;2,440.25;3,885.50;1,793.00
Jun 8, 2025 11:00 PM;Jun 9, 2025 12:00 AM;3,986.00;2,280.75;5,218.75;24,591.00;0.00;92.00;-;2,522.50;306.25;2,391.00;2,892.75;1,787.25
Jun 9, 2025 12:00 AM;Jun 9, 2025 1:00 AM;3,960.50;2,261.50;5,062.75;23,968.25;0.00;92.00;-;2,466.00;293.25;2,226.50;1,574.75;1,800.75
Jun 9, 2025 1:00 AM;Jun 9, 2025 2:00 AM;3,954.25;2,256.50;5,127.00;23,365.25;0.00;92.00;-;2,452.50;280.00;2,170.75;1,104.75;1,784.50
Jun 9, 2025 2:00 AM;Jun 9, 2025 3:00 AM;3,958.00;2,291.75;5,053.00;22,483.75;0.00;92.00;-;2,451.75;274.25;2,183.75;1,089.50;1,759.00
Jun 9, 2025 3:00 AM;Jun 9, 2025 4:00 AM;3,952.50;2,328.00;4,866.00;21,211.75;0.00;92.00;-;2,443.75;270.25;2,189.00;1,513.75;1,748.75
Jun 9, 2025 4:00 AM;Jun 9, 2025 5:00 AM;3,944.25;2,331.50;4,207.75;19,818.75;4.50;92.00;-;2,461.50;271.00;2,197.25;1,506.25;1,746.75
Jun 9, 2025 5:00 AM;Jun 9, 2025 6:00 AM;3,930.50;2,336.00;3,421.00;18,372.75;563.75;92.00;-;2,462.75;263.75;2,236.50;2,197.25;1,733.00
Jun 9, 2025 6:00 AM;Jun 9, 2025 7:00 AM;3,970.50;2,321.50;2,799.00;16,187.00;3,799.25;92.00;-;2,453.50;257.50;2,261.50;3,124.00;1,738.75
Jun 9, 2025 7:00 AM;Jun 9, 2025 8:00 AM;3,970.00;2,208.75;2,458.25;13,291.00;10,325.75;92.00;-;2,430.75;255.50;2,239.00;2,379.50;1,776.50
Jun 9, 2025 8:00 AM;Jun 9, 2025 9:00 AM;3,941.50;2,191.00;2,275.00;10,913.50;19,484.00;92.00;-;2,424.00;248.75;2,202.75;1,446.00;1,767.50
Jun 9, 2025 9:00 AM;Jun 9, 2025 10:00 AM;3,938.50;1,957.75;1,269.25;9,577.00;26,918.50;92.00;-;2,405.75;240.75;1,751.50;979.75;1,648.25
Jun 9, 2025 10:00 AM;Jun 9, 2025 11:00 AM;3,926.75;1,813.75;1,092.50;9,091.75;33,090.75;92.00;-;2,404.00;241.50;1,715.50;417.25;1,656.00
Jun 9, 2025 11:00 AM;Jun 9, 2025 12:00 PM;3,939.25;1,808.25;911.25;8,934.50;35,798.00;92.00;-;2,404.75;237.25;1,678.50;228.50;1,654.25
Jun 9, 2025 12:00 PM;Jun 9, 2025 1:00 PM;3,941.25;1,795.75;896.50;8,799.75;35,874.50;92.00;-;2,389.75;242.50;1,676.00;137.00;1,619.25
Jun 9, 2025 1:00 PM;Jun 9, 2025 2:00 PM;3,941.75;1,788.75;961.50;8,553.75;35,782.25;92.00;-;2,349.00;242.25;1,657.00;189.75;1,631.75
Jun 9, 2025 2:00 PM;Jun 9, 2025 3:00 PM;3,936.25;1,801.00;1,006.50;8,645.25;34,904.75;92.00;-;2,337.75;237.75;1,660.00;161.75;1,667.00
Jun 9, 2025 3:00 PM;Jun 9, 2025 4:00 PM;3,885.75;1,818.00;1,381.50;8,497.75;32,480.75;92.00;-;2,430.75;245.75;1,664.50;366.00;1,669.50
Jun 9, 2025 4:00 PM;Jun 9, 2025 5:00 PM;3,852.25;1,998.75;1,497.00;7,719.75;28,032.25;92.00;-;2,483.25;266.75;1,743.25;716.00;1,677.50
Jun 9, 2025 5:00 PM;Jun 9, 2025 6:00 PM;3,849.00;2,262.50;3,060.25;6,747.50;22,384.50;92.00;-;2,782.00;278.50;1,790.75;627.25;1,665.50
Jun 9, 2025 6:00 PM;Jun 9, 2025 7:00 PM;3,929.75;2,252.00;2,759.75;6,074.00;14,581.50;92.00;-;3,973.75;315.75;2,115.75;962.50;1,666.25
Jun 9, 2025 7:00 PM;Jun 9, 2025 8:00 PM;3,986.50;2,378.00;2,184.25;4,206.25;6,946.75;92.00;-;5,186.00;354.25;3,592.50;3,555.50;1,704.25
Jun 9, 2025 8:00 PM;Jun 9, 2025 9:00 PM;3,995.00;2,610.75;1,780.50;2,802.25;2,191.00;92.00;-;5,781.00;391.00;4,896.50;5,866.00;1,709.75
Jun 9, 2025 9:00 PM;Jun 9, 2025 10:00 PM;4,006.00;2,584.25;1,944.00;2,323.50;132.75;92.00;-;5,946.00;395.50;5,005.25;6,131.25;1,707.75
Jun 9, 2025 10:00 PM;Jun 9, 2025 11:00 PM;4,002.75;2,537.75;1,904.00;2,575.50;0.75;92.00;-;6,013.00;372.25;4,918.00;6,018.00;1,698.00
Jun 9, 2025 11:00 PM;Jun 10, 2025 12:00 AM;3,989.00;2,287.00;1,888.25;3,946.25;0.00;92.00;-;6,131.00;321.50;4,590.25;4,676.75;1,690.50
Jun 10, 2025 12:00 AM;Jun 10, 2025 1:00 AM;3,972.50;2,273.25;2,567.75;5,816.00;0.00;92.00;-;5,571.75;311.50;3,832.75;2,813.25;1,506.00
Jun 10, 2025 1:00 AM;Jun 10, 2025 2:00 AM;3,968.75;2,302.50;3,092.25;8,190.50;0.00;92.00;-;3,871.50;295.50;3,717.75;995.50;1,475.25
Jun 10, 2025 2:00 AM;Jun 10, 2025 3:00 AM;3,948.25;2,327.50;3,981.75;10,386.00;0.00;92.00;-;3,263.00;291.00;3,613.75;285.75;1,474.50
Jun 10, 2025 3:00 AM;Jun 10, 2025 4:00 AM;3,945.00;2,354.25;4,791.25;11,849.00;0.00;92.00;-;3,256.50;295.50;3,897.50;132.00;1,475.75
Jun 10, 2025 4:00 AM;Jun 10, 2025 5:00 AM;3,938.50;2,334.25;5,353.00;12,940.75;5.25;92.00;-;3,474.50;304.75;4,122.00;178.75;1,471.50
Jun 10, 2025 5:00 AM;Jun 10, 2025 6:00 AM;3,926.00;2,136.75;5,305.75;13,988.75;585.50;92.00;-;3,554.25;328.75;4,923.75;329.25;1,479.75
Jun 10, 2025 6:00 AM;Jun 10, 2025 7:00 AM;3,932.00;2,131.50;5,717.50;15,013.25;3,741.00;92.00;-;3,823.75;363.50;4,705.50;2,375.75;1,838.00
Jun 10, 2025 7:00 AM;Jun 10, 2025 8:00 AM;3,944.50;2,133.25;5,880.50;14,775.50;8,917.25;92.00;-;3,616.00;384.25;3,779.75;1,662.00;1,981.50
Jun 10, 2025 8:00 AM;Jun 10, 2025 9:00 AM;3,917.25;2,143.00;6,299.50;13,457.50;15,373.50;92.00;-;3,237.25;383.25;2,591.00;2,442.50;1,965.75
Jun 10, 2025 9:00 AM;Jun 10, 2025 10:00 AM;3,902.75;2,105.00;6,306.75;13,898.00;21,602.00;92.00;-;3,152.25;400.75;2,015.75;547.00;1,960.25
Jun 10, 2025 10:00 AM;Jun 10, 2025 11:00 AM;3,875.75;2,056.25;5,773.75;15,995.00;26,057.75;92.00;-;3,105.00;396.25;1,818.25;211.25;1,948.50
Jun 10, 2025 11:00 AM;Jun 10, 2025 12:00 PM;3,872.75;1,886.25;5,590.75;18,669.75;28,916.00;92.00;-;3,036.75;360.75;1,783.50;57.00;1,948.00
Jun 10, 2025 12:00 PM;Jun 10, 2025 1:00 PM;3,864.75;1,858.25;4,931.50;20,610.50;29,103.00;92.00;-;3,002.00;383.75;1,743.00;46.75;1,900.25
Jun 10, 2025 1:00 PM;Jun 10, 2025 2:00 PM;3,839.75;1,856.00;4,890.25;23,806.50;28,570.50;92.00;-;2,992.75;365.75;1,774.75;80.25;1,830.75
Jun 10, 2025 2:00 PM;Jun 10, 2025 3:00 PM;3,810.75;1,845.25;5,371.75;24,962.00;26,087.00;92.00;-;3,003.00;381.75;1,810.75;44.00;1,466.25
Jun 10, 2025 3:00 PM;Jun 10, 2025 4:00 PM;3,818.75;1,893.75;5,610.00;25,752.75;22,519.25;92.00;-;3,198.50;658.50;1,793.25;70.75;1,452.25
Jun 10, 2025 4:00 PM;Jun 10, 2025 5:00 PM;3,857.50;2,044.50;6,074.50;26,452.75;19,166.00;92.00;-;3,287.75;782.25;1,967.25;103.00;1,467.25
Jun 10, 2025 5:00 PM;Jun 10, 2025 6:00 PM;3,863.25;2,166.50;6,580.25;26,861.50;14,717.75;92.00;-;3,302.75;495.25;2,314.75;83.50;1,483.50
Jun 10, 2025 6:00 PM;Jun 10, 2025 7:00 PM;3,879.75;2,161.00;6,203.25;27,240.25;9,910.25;92.00;-;3,954.00;1,108.50;2,875.50;365.00;1,481.75
Jun 10, 2025 7:00 PM;Jun 10, 2025 8:00 PM;3,927.50;2,175.25;5,592.25;27,155.00;5,153.25;92.00;-;5,256.00;1,316.50;3,755.50;1,445.25;1,483.25
Jun 10, 2025 8:00 PM;Jun 10, 2025 9:00 PM;3,952.25;2,095.25;5,810.00;27,195.00;1,748.00;92.00;-;5,649.25;1,365.25;4,246.00;2,371.25;1,470.50
Jun 10, 2025 9:00 PM;Jun 10, 2025 10:00 PM;3,950.50;2,117.50;5,182.75;26,208.50;125.00;92.00;-;5,940.00;1,363.25;4,359.75;3,069.75;1,501.00
Jun 10, 2025 10:00 PM;Jun 10, 2025 11:00 PM;3,954.25;2,162.75;5,307.25;23,867.75;0.75;92.00;-;5,616.00;1,264.75;4,293.25;3,808.00;1,447.50
